ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Female,19.4
EUR,Europe,ITA,Italy,2015,Female,19.7
WPR,Western Pacific,CHN,China,2015,Female,2.0
AFR,Africa,CIV,Côte d’Ivoire,2015,Female,2.0
AFR,Africa,TGO,Togo,2015,Female,2.0
AFR,Africa,COG,Congo,2015,Female,2.2
AFR,Africa,LBR,Liberia,2015,Female,2.2
AFR,Africa,BEN,Benin,2015,Female,2.3
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2015,Female,2.3
AMR,Americas,BRB,Barbados,2015,Female,2.4
AMR,Americas,GUY,Guyana,2015,Female,2.5
AFR,Africa,SWZ,Eswatini,2015,Female,2.6
WPR,Western Pacific,BRN,Brunei Darussalam,2015,Female,2.8
AFR,Africa,TCD,Chad,2015,Female,2.8
AMR,Americas,SLV,El Salvador,2015,Female,2.8
AMR,Americas,CAN,Canada,2015,Both sexes,20.0
AFR,Africa,BDI,Burundi,2015,Male,20.1
SEAR,South-East Asia,BGD,Bangladesh,2015,Female,20.2
AMR,Americas,USA,United States of America,2015,Female,20.2
WPR,Western Pacific,AUS,Australia,2015,Male,20.3
AMR,Americas,URY,Uruguay,2015,Female,20.4
EUR,Europe,LUX,Luxembourg,2015,Female,20.5
EUR,Europe,DNK,Denmark,2015,Female,20.6
EUR,Europe,NOR,Norway,2015,Female,20.6
EUR,Europe,AZE,Azerbaijan,2015,Both sexes,20.7
WPR,Western Pacific,SLB,Solomon Islands,2015,Female,20.7
EUR,Europe,DNK,Denmark,2015,Both sexes,20.8
AFR,Africa,RWA,Rwanda,2015,Male,20.8
EUR,Europe,SVN,Slovenia,2015,Female,20.8
EUR,Europe,FIN,Finland,2015,Both sexes,20.9
EUR,Europe,PRT,Portugal,2015,Female,20.9
EUR,Europe,DNK,Denmark,2015,Male,21.1
EUR,Europe,NOR,Norway,2015,Both sexes,21.2
EMR,Eastern Mediterranean,EGY,Egypt,2015,Both sexes,21.3
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Both sexes,21.3
AFR,Africa,TCD,Chad,2015,Male,21.6
AFR,Africa,SYC,Seychelles,2015,Both sexes,21.7
AFR,Africa,COM,Comoros,2015,Both sexes,21.8
AFR,Africa,SLE,Sierra Leone,2015,Both sexes,21.8
EUR,Europe,NOR,Norway,2015,Male,21.9
EMR,Eastern Mediterranean,YEM,Yemen,2015,Both sexes,22.2
AFR,Africa,KEN,Kenya,2015,Male,22.3
EMR,Eastern Mediterranean,PAK,Pakistan,2015,Both sexes,22.3
AFR,Africa,MLI,Mali,2015,Male,22.4
EUR,Europe,NLD,Netherlands,2015,Female,22.4
AFR,Africa,MWI,Malawi,2015,Male,22.5
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Both sexes,22.6
EUR,Europe,CHE,Switzerland,2015,Female,22.7
EUR,Europe,FIN,Finland,2015,Male,22.8
WPR,Western Pacific,MYS,Malaysia,2015,Both sexes,22.8
EMR,Eastern Mediterranean,IRQ,Iraq,2015,Both sexes,22.9
EUR,Europe,LUX,Luxembourg,2015,Both sexes,22.9
EUR,Europe,CYP,Cyprus,2015,Female,23.0
EUR,Europe,MLT,Malta,2015,Female,23.0
AMR,Americas,MEX,Mexico,2015,Male,23.1
EUR,Europe,SVN,Slovenia,2015,Both sexes,23.1
EUR,Europe,IRL,Ireland,2015,Female,23.2
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Male,23.2
EUR,Europe,BEL,Belgium,2015,Female,23.4
WPR,Western Pacific,JPN,Japan,2015,Both sexes,23.4
EUR,Europe,POL,Poland,2015,Female,23.4
SEAR,South-East Asia,MMR,Myanmar,2015,Female,23.5
AMR,Americas,PRY,Paraguay,2015,Male,23.5
SEAR,South-East Asia,LKA,Sri Lanka,2015,Both sexes,23.5
EUR,Europe,ITA,Italy,2015,Both sexes,23.8
WPR,Western Pacific,KOR,Republic of Korea,2015,Both sexes,23.8
WPR,Western Pacific,COK,Cook Islands,2015,Female,23.9
AMR,Americas,BRA,Brazil,2015,Male,24.0
AMR,Americas,URY,Uruguay,2015,Both sexes,24.0
EUR,Europe,LVA,Latvia,2015,Female,24.1
SEAR,South-East Asia,THA,Thailand,2015,Both sexes,24.1
AMR,Americas,SLV,El Salvador,2015,Male,24.3
EUR,Europe,UZB,Uzbekistan,2015,Male,24.3
EUR,Europe,EST,Estonia,2015,Female,24.5
AMR,Americas,ARG,Argentina,2015,Both sexes,24.6
AFR,Africa,BWA,Botswana,2015,Both sexes,24.6
EUR,Europe,NLD,Netherlands,2015,Both sexes,24.7
WPR,Western Pacific,KHM,Cambodia,2015,Both sexes,24.8
EUR,Europe,SVK,Slovakia,2015,Female,24.9
AMR,Americas,GUY,Guyana,2015,Male,25.0
EUR,Europe,MDA,Republic of Moldova,2015,Both sexes,25.0
WPR,Western Pacific,PLW,Palau,2015,Both sexes,25.1
WPR,Western Pacific,VUT,Vanuatu,2015,Both sexes,25.1
EUR,Europe,LUX,Luxembourg,2015,Male,25.2
WPR,Western Pacific,CHN,China,2015,Both sexes,25.3
EUR,Europe,IRL,Ireland,2015,Both sexes,25.3
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Both sexes,25.4
EUR,Europe,SVN,Slovenia,2015,Male,25.4
AFR,Africa,TZA,United Republic of Tanzania,2015,Male,25.5
AMR,Americas,CAN,Canada,2015,Male,25.6
AFR,Africa,CIV,Côte d’Ivoire,2015,Male,25.6
EUR,Europe,BEL,Belgium,2015,Both sexes,25.7
EUR,Europe,KAZ,Kazakhstan,2015,Both sexes,25.7
EUR,Europe,CHE,Switzerland,2015,Both sexes,25.7
AFR,Africa,MOZ,Mozambique,2015,Male,25.8
WPR,Western Pacific,PHL,Philippines,2015,Both sexes,25.8
AFR,Africa,BFA,Burkina Faso,2015,Male,25.9
AMR,Americas,USA,United States of America,2015,Both sexes,26.0
AFR,Africa,ZMB,Zambia,2015,Male,26.1
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2015,Male,26.2
EUR,Europe,ISR,Israel,2015,Both sexes,26.2
EUR,Europe,MLT,Malta,2015,Both sexes,26.4
EUR,Europe,DEU,Germany,2015,Female,26.7
EMR,Eastern Mediterranean,QAT,Qatar,2015,Male,26.9
EUR,Europe,NLD,Netherlands,2015,Male,27.0
EUR,Europe,ESP,Spain,2015,Female,27.2
EUR,Europe,IRL,Ireland,2015,Male,27.3
EUR,Europe,PRT,Portugal,2015,Both sexes,27.3
EUR,Europe,UKR,Ukraine,2015,Both sexes,27.3
WPR,Western Pacific,FJI,Fiji,2015,Both sexes,27.4
EUR,Europe,HUN,Hungary,2015,Female,27.5
EUR,Europe,ROU,Romania,2015,Both sexes,27.5
AFR,Africa,ZWE,Zimbabwe,2015,Male,27.5
AMR,Americas,URY,Uruguay,2015,Male,27.6
EUR,Europe,CZE,Czechia,2015,Female,27.7
AFR,Africa,COG,Congo,2015,Male,27.8
WPR,Western Pacific,SGP,Singapore,2015,Male,27.8
EUR,Europe,ARM,Armenia,2015,Both sexes,27.9
EUR,Europe,BEL,Belgium,2015,Male,27.9
EUR,Europe,ITA,Italy,2015,Male,27.9
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Both sexes,27.9
EUR,Europe,BLR,Belarus,2015,Both sexes,28.0
AFR,Africa,LSO,Lesotho,2015,Both sexes,28.0
AFR,Africa,MUS,Mauritius,2015,Both sexes,28.0
EUR,Europe,POL,Poland,2015,Both sexes,28.1
AFR,Africa,NAM,Namibia,2015,Male,28.2
EUR,Europe,KGZ,Kyrgyzstan,2015,Both sexes,28.4
EUR,Europe,LTU,Lithuania,2015,Both sexes,28.5
WPR,Western Pacific,BRN,Brunei Darussalam,2015,Male,28.7
EUR,Europe,CHE,Switzerland,2015,Male,28.7
WPR,Western Pacific,COK,Cook Islands,2015,Both sexes,28.8
AFR,Africa,GMB,Gambia,2015,Male,28.9
EUR,Europe,DEU,Germany,2015,Both sexes,28.9
WPR,Western Pacific,MNG,Mongolia,2015,Both sexes,29.0
EUR,Europe,RUS,Russian Federation,2015,Both sexes,29.0
EUR,Europe,ESP,Spain,2015,Both sexes,29.3
AMR,Americas,CUB,Cuba,2015,Both sexes,29.4
EUR,Europe,AND,Andorra,2015,Female,29.6
SEAR,South-East Asia,IND,India,2015,Both sexes,29.6
EUR,Europe,AUT,Austria,2015,Female,29.7
EUR,Europe,ALB,Albania,2015,Both sexes,29.9
EUR,Europe,MLT,Malta,2015,Male,29.9
AFR,Africa,KEN,Kenya,2015,Female,3.1
AMR,Americas,PAN,Panama,2015,Female,3.1
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Female,3.2
SEAR,South-East Asia,LKA,Sri Lanka,2015,Female,3.3
AMR,Americas,BHS,Bahamas,2015,Female,3.4
SEAR,South-East Asia,THA,Thailand,2015,Female,3.4
AFR,Africa,TZA,United Republic of Tanzania,2015,Female,3.5
WPR,Western Pacific,VUT,Vanuatu,2015,Female,3.5
AMR,Americas,HTI,Haiti,2015,Female,3.6
EUR,Europe,KGZ,Kyrgyzstan,2015,Female,3.6
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Female,3.8
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2015,Female,3.9
EUR,Europe,TUR,Turkey,2015,Both sexes,30.1
EUR,Europe,GEO,Georgia,2015,Both sexes,30.4
WPR,Western Pacific,WSM,Samoa,2015,Both sexes,30.5
WPR,Western Pacific,TON,Tonga,2015,Both sexes,30.6
AFR,Africa,MDG,Madagascar,2015,Both sexes,30.7
EMR,Eastern Mediterranean,MAR,Morocco,2015,Male,30.8
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2015,Male,30.8
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Female,31.1
EUR,Europe,SWE,Sweden,2015,Male,31.1
EUR,Europe,DEU,Germany,2015,Male,31.2
AMR,Americas,ARG,Argentina,2015,Male,31.3
EUR,Europe,ESP,Spain,2015,Male,31.3
EUR,Europe,AUT,Austria,2015,Both sexes,31.5
AFR,Africa,COM,Comoros,2015,Male,31.7
EUR,Europe,HUN,Hungary,2015,Both sexes,31.9
AMR,Americas,USA,United States of America,2015,Male,31.9
EUR,Europe,SVK,Slovakia,2015,Both sexes,32.0
EUR,Europe,SWE,Sweden,2015,Both sexes,32.0
EUR,Europe,CZE,Czechia,2015,Both sexes,32.1
EUR,Europe,EST,Estonia,2015,Both sexes,32.1
AFR,Africa,ZAF,South Africa,2015,Both sexes,32.2
WPR,Western Pacific,TUV,Tuvalu,2015,Female,32.4
EUR,Europe,FRA,France,2015,Female,32.7
EUR,Europe,POL,Poland,2015,Male,32.8
EUR,Europe,SWE,Sweden,2015,Female,32.9
EUR,Europe,AUT,Austria,2015,Male,33.2
AFR,Africa,SLE,Sierra Leone,2015,Male,33.5
EUR,Europe,PRT,Portugal,2015,Male,33.6
WPR,Western Pacific,COK,Cook Islands,2015,Male,33.7
EUR,Europe,HRV,Croatia,2015,Female,33.9
EUR,Europe,GRC,Greece,2015,Female,34.0
EMR,Eastern Mediterranean,YEM,Yemen,2015,Male,34.0
EUR,Europe,AND,Andorra,2015,Both sexes,34.2
EUR,Europe,FRA,France,2015,Both sexes,34.5
EUR,Europe,BGR,Bulgaria,2015,Female,35.7
EUR,Europe,ISR,Israel,2015,Male,35.7
WPR,Western Pacific,JPN,Japan,2015,Male,35.7
SEAR,South-East Asia,NPL,Nepal,2015,Both sexes,35.7
EMR,Eastern Mediterranean,LBN,Lebanon,2015,Female,35.9
EUR,Europe,HRV,Croatia,2015,Both sexes,36.3
EUR,Europe,HUN,Hungary,2015,Male,36.3
AFR,Africa,SYC,Seychelles,2015,Male,36.3
EUR,Europe,CZE,Czechia,2015,Male,36.4
EUR,Europe,FRA,France,2015,Male,36.4
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2015,Male,36.5
EMR,Eastern Mediterranean,PAK,Pakistan,2015,Male,36.7
AFR,Africa,DZA,Algeria,2015,Male,37.0
AFR,Africa,BWA,Botswana,2015,Male,37.2
EUR,Europe,LVA,Latvia,2015,Both sexes,37.3
EUR,Europe,ROU,Romania,2015,Male,37.4
EUR,Europe,CYP,Cyprus,2015,Both sexes,37.5
EUR,Europe,LTU,Lithuania,2015,Male,37.7
WPR,Western Pacific,KIR,Kiribati,2015,Female,37.9
WPR,Western Pacific,PLW,Palau,2015,Male,38.1
SEAR,South-East Asia,IDN,Indonesia,2015,Both sexes,38.2
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2015,Male,38.3
WPR,Western Pacific,SLB,Solomon Islands,2015,Both sexes,38.4
EUR,Europe,HRV,Croatia,2015,Male,38.7
EUR,Europe,AND,Andorra,2015,Male,38.8
EUR,Europe,SVK,Slovakia,2015,Male,39.2
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Both sexes,39.6
EUR,Europe,EST,Estonia,2015,Male,39.6
AFR,Africa,GHA,Ghana,2015,Both sexes,4.0
EMR,Eastern Mediterranean,IRQ,Iraq,2015,Female,4.1
AMR,Americas,COL,Colombia,2015,Female,4.4
AMR,Americas,PER,Peru,2015,Female,4.4
AMR,Americas,JAM,Jamaica,2015,Female,4.8
AFR,Africa,ZMB,Zambia,2015,Female,4.8
AFR,Africa,ETH,Ethiopia,2015,Both sexes,4.9
AFR,Africa,UGA,Uganda,2015,Female,4.9
EUR,Europe,BGR,Bulgaria,2015,Both sexes,40.5
EUR,Europe,GRC,Greece,2015,Both sexes,40.6
SEAR,South-East Asia,BGD,Bangladesh,2015,Both sexes,40.7
SEAR,South-East Asia,TLS,Timor-Leste,2015,Both sexes,40.8
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2015,Both sexes,40.9
EUR,Europe,SRB,Serbia,2015,Female,41.0
EUR,Europe,AZE,Azerbaijan,2015,Male,41.1
EUR,Europe,SRB,Serbia,2015,Both sexes,41.3
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Male,41.5
AMR,Americas,CHL,Chile,2015,Female,41.6
EMR,Eastern Mediterranean,IRQ,Iraq,2015,Male,41.6
WPR,Western Pacific,KOR,Republic of Korea,2015,Male,41.6
EUR,Europe,SRB,Serbia,2015,Male,41.6
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Male,41.8
WPR,Western Pacific,KHM,Cambodia,2015,Male,41.9
EMR,Eastern Mediterranean,EGY,Egypt,2015,Male,42.1
AMR,Americas,CUB,Cuba,2015,Male,42.3
EMR,Eastern Mediterranean,LBN,Lebanon,2015,Both sexes,42.6
EUR,Europe,RUS,Russian Federation,2015,Male,42.9
WPR,Western Pacific,WSM,Samoa,2015,Male,43.0
WPR,Western Pacific,FJI,Fiji,2015,Male,43.4
EUR,Europe,TUR,Turkey,2015,Male,43.4
SEAR,South-East Asia,LKA,Sri Lanka,2015,Male,43.7
WPR,Western Pacific,PHL,Philippines,2015,Male,43.8
EUR,Europe,UKR,Ukraine,2015,Male,43.8
EUR,Europe,KAZ,Kazakhstan,2015,Male,44.2
EUR,Europe,MDA,Republic of Moldova,2015,Male,44.2
WPR,Western Pacific,MYS,Malaysia,2015,Male,44.5
SEAR,South-East Asia,IND,India,2015,Male,44.6
SEAR,South-East Asia,THA,Thailand,2015,Male,44.8
EUR,Europe,BLR,Belarus,2015,Male,45.3
EUR,Europe,BGR,Bulgaria,2015,Male,45.3
AMR,Americas,CHL,Chile,2015,Both sexes,45.9
AFR,Africa,ZAF,South Africa,2015,Male,46.7
WPR,Western Pacific,VUT,Vanuatu,2015,Male,46.7
EUR,Europe,GRC,Greece,2015,Male,47.1
SEAR,South-East Asia,MMR,Myanmar,2015,Both sexes,47.8
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Male,48.0
AFR,Africa,MDG,Madagascar,2015,Male,48.4
WPR,Western Pacific,CHN,China,2015,Male,48.7
WPR,Western Pacific,TON,Tonga,2015,Male,48.8
EMR,Eastern Mediterranean,LBN,Lebanon,2015,Male,49.3
AFR,Africa,MUS,Mauritius,2015,Male,49.6
AFR,Africa,NGA,Nigeria,2015,Both sexes,5.1
WPR,Western Pacific,SGP,Singapore,2015,Female,5.2
EUR,Europe,GEO,Georgia,2015,Female,5.3
AFR,Africa,LSO,Lesotho,2015,Female,5.3
AMR,Americas,CRI,Costa Rica,2015,Female,5.5
AFR,Africa,STP,Sao Tome and Principe,2015,Both sexes,5.5
AMR,Americas,PRY,Paraguay,2015,Female,5.8
EUR,Europe,MDA,Republic of Moldova,2015,Female,5.9
AMR,Americas,CHL,Chile,2015,Male,50.1
EUR,Europe,LVA,Latvia,2015,Male,50.5
AFR,Africa,LSO,Lesotho,2015,Male,50.8
WPR,Western Pacific,TUV,Tuvalu,2015,Both sexes,50.8
WPR,Western Pacific,MNG,Mongolia,2015,Male,51.1
EUR,Europe,ALB,Albania,2015,Male,51.4
EUR,Europe,CYP,Cyprus,2015,Male,52.1
SEAR,South-East Asia,NPL,Nepal,2015,Male,52.2
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Male,52.5
EUR,Europe,KGZ,Kyrgyzstan,2015,Male,53.2
WPR,Western Pacific,NRU,Nauru,2015,Male,53.9
EUR,Europe,ARM,Armenia,2015,Male,54.1
WPR,Western Pacific,KIR,Kiribati,2015,Both sexes,54.2
WPR,Western Pacific,NRU,Nauru,2015,Both sexes,54.7
EUR,Europe,GEO,Georgia,2015,Male,55.5
WPR,Western Pacific,NRU,Nauru,2015,Female,55.6
WPR,Western Pacific,SLB,Solomon Islands,2015,Male,56.2
AFR,Africa,MWI,Malawi,2015,Female,6.1
WPR,Western Pacific,KOR,Republic of Korea,2015,Female,6.1
AFR,Africa,MOZ,Mozambique,2015,Female,6.2
AFR,Africa,MUS,Mauritius,2015,Female,6.3
SEAR,South-East Asia,IDN,Indonesia,2015,Female,6.4
WPR,Western Pacific,MNG,Mongolia,2015,Female,6.9
SEAR,South-East Asia,BGD,Bangladesh,2015,Male,61.3
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2015,Male,63.8
WPR,Western Pacific,TUV,Tuvalu,2015,Male,69.2
EUR,Europe,KAZ,Kazakhstan,2015,Female,7.1
AFR,Africa,SYC,Seychelles,2015,Female,7.1
AFR,Africa,BDI,Burundi,2015,Female,7.2
AMR,Americas,MEX,Mexico,2015,Female,7.3
AFR,Africa,RWA,Rwanda,2015,Female,7.5
WPR,Western Pacific,KHM,Cambodia,2015,Female,7.6
AFR,Africa,GHA,Ghana,2015,Male,7.6
WPR,Western Pacific,PHL,Philippines,2015,Female,7.8
AFR,Africa,ERI,Eritrea,2015,Both sexes,7.9
EMR,Eastern Mediterranean,PAK,Pakistan,2015,Female,7.9
AMR,Americas,PAN,Panama,2015,Both sexes,7.9
SEAR,South-East Asia,IDN,Indonesia,2015,Male,70.0
SEAR,South-East Asia,TLS,Timor-Leste,2015,Male,70.2
WPR,Western Pacific,KIR,Kiribati,2015,Male,70.4
SEAR,South-East Asia,MMR,Myanmar,2015,Male,72.1
AFR,Africa,TGO,Togo,2015,Both sexes,8.1
EUR,Europe,ALB,Albania,2015,Female,8.3
AFR,Africa,BEN,Benin,2015,Both sexes,8.3
AFR,Africa,NER,Niger,2015,Both sexes,8.4
AMR,Americas,DOM,Dominican Republic,2015,Female,8.5
AFR,Africa,ETH,Ethiopia,2015,Male,8.8
AMR,Americas,HTI,Haiti,2015,Both sexes,8.8
AMR,Americas,BRB,Barbados,2015,Both sexes,8.9
AFR,Africa,BFA,Burkina Faso,2015,Female,8.9
AMR,Americas,COL,Colombia,2015,Both sexes,8.9
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Female,9.1
AFR,Africa,LBR,Liberia,2015,Both sexes,9.1
AFR,Africa,NAM,Namibia,2015,Female,9.1
AFR,Africa,CMR,Cameroon,2015,Both sexes,9.4
AFR,Africa,STP,Sao Tome and Principe,2015,Male,9.4
AFR,Africa,NGA,Nigeria,2015,Male,9.5
EMR,Eastern Mediterranean,OMN,Oman,2015,Both sexes,9.6
AFR,Africa,SEN,Senegal,2015,Both sexes,9.8
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2014,Female,0.0
EUR,Europe,AZE,Azerbaijan,2014,Female,0.2
AFR,Africa,ERI,Eritrea,2014,Female,0.4
EMR,Eastern Mediterranean,EGY,Egypt,2014,Female,0.5
AFR,Africa,GHA,Ghana,2014,Female,0.5
AFR,Africa,NGA,Nigeria,2014,Female,0.7
EMR,Eastern Mediterranean,OMN,Oman,2014,Female,0.8
AFR,Africa,SEN,Senegal,2014,Female,0.9
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2014,Female,0.9
AFR,Africa,ETH,Ethiopia,2014,Female,1.0
EMR,Eastern Mediterranean,MAR,Morocco,2014,Female,1.0
AFR,Africa,NER,Niger,2014,Female,1.0
WPR,Western Pacific,MYS,Malaysia,2014,Female,1.3
EUR,Europe,UZB,Uzbekistan,2014,Female,1.3
AFR,Africa,CMR,Cameroon,2014,Female,1.4
EMR,Eastern Mediterranean,QAT,Qatar,2014,Female,1.5
AFR,Africa,DZA,Algeria,2014,Female,1.6
AFR,Africa,ZWE,Zimbabwe,2014,Female,1.6
EUR,Europe,ARM,Armenia,2014,Female,1.7
AFR,Africa,STP,Sao Tome and Principe,2014,Female,1.7
AFR,Africa,GMB,Gambia,2014,Female,1.9
AFR,Africa,MLI,Mali,2014,Female,1.9
AFR,Africa,SEN,Senegal,2014,Both sexes,10.0
EMR,Eastern Mediterranean,YEM,Yemen,2014,Female,10.6
AFR,Africa,SLE,Sierra Leone,2014,Female,10.7
EUR,Europe,BLR,Belarus,2014,Female,10.8
AMR,Americas,DOM,Dominican Republic,2014,Both sexes,10.8
AFR,Africa,SWZ,Eswatini,2014,Both sexes,10.9
AMR,Americas,BHS,Bahamas,2014,Both sexes,11.0
EUR,Europe,UKR,Ukraine,2014,Female,11.0
AMR,Americas,CRI,Costa Rica,2014,Both sexes,11.2
WPR,Western Pacific,JPN,Japan,2014,Female,11.3
WPR,Western Pacific,FJI,Fiji,2014,Female,11.7
SEAR,South-East Asia,TLS,Timor-Leste,2014,Female,11.8
AFR,Africa,UGA,Uganda,2014,Both sexes,12.0
AFR,Africa,MLI,Mali,2014,Both sexes,12.1
AFR,Africa,TCD,Chad,2014,Both sexes,12.3
AMR,Americas,JAM,Jamaica,2014,Both sexes,12.4
AFR,Africa,BWA,Botswana,2014,Female,12.5
WPR,Western Pacific,PLW,Palau,2014,Female,12.5
AMR,Americas,PER,Peru,2014,Both sexes,12.6
WPR,Western Pacific,TON,Tonga,2014,Female,12.6
AFR,Africa,COM,Comoros,2014,Female,12.9
AMR,Americas,DOM,Dominican Republic,2014,Male,12.9
AFR,Africa,KEN,Kenya,2014,Both sexes,13.0
EUR,Europe,UZB,Uzbekistan,2014,Both sexes,13.0
AMR,Americas,PAN,Panama,2014,Male,13.4
AMR,Americas,BRA,Brazil,2014,Female,13.5
AFR,Africa,MDG,Madagascar,2014,Female,13.7
AMR,Americas,SLV,El Salvador,2014,Both sexes,13.8
AFR,Africa,BDI,Burundi,2014,Both sexes,14.0
AMR,Americas,COL,Colombia,2014,Male,14.0
AMR,Americas,HTI,Haiti,2014,Male,14.1
AFR,Africa,CIV,Côte d’Ivoire,2014,Both sexes,14.2
EMR,Eastern Mediterranean,QAT,Qatar,2014,Both sexes,14.3
AMR,Americas,GUY,Guyana,2014,Both sexes,14.4
AFR,Africa,RWA,Rwanda,2014,Both sexes,14.5
AFR,Africa,TGO,Togo,2014,Male,14.5
AFR,Africa,COG,Congo,2014,Both sexes,14.7
AFR,Africa,ZWE,Zimbabwe,2014,Both sexes,14.7
AFR,Africa,BEN,Benin,2014,Male,14.8
AFR,Africa,MWI,Malawi,2014,Both sexes,14.9
EUR,Europe,RUS,Russian Federation,2014,Female,15.0
AFR,Africa,TZA,United Republic of Tanzania,2014,Both sexes,15.0
AMR,Americas,CAN,Canada,2014,Female,15.1
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2014,Both sexes,15.3
AMR,Americas,BRB,Barbados,2014,Male,15.4
AMR,Americas,PRY,Paraguay,2014,Both sexes,15.4
SEAR,South-East Asia,IND,India,2014,Female,15.5
WPR,Western Pacific,AUS,Australia,2014,Female,15.6
AFR,Africa,GMB,Gambia,2014,Both sexes,15.7
AMR,Americas,MEX,Mexico,2014,Both sexes,15.7
AFR,Africa,NER,Niger,2014,Male,15.7
AFR,Africa,ZMB,Zambia,2014,Both sexes,15.7
WPR,Western Pacific,BRN,Brunei Darussalam,2014,Both sexes,15.8
AFR,Africa,ERI,Eritrea,2014,Male,16.0
EUR,Europe,ISL,Iceland,2014,Female,16.0
WPR,Western Pacific,NZL,New Zealand,2014,Female,16.1
AFR,Africa,LBR,Liberia,2014,Male,16.2
EUR,Europe,ISL,Iceland,2014,Both sexes,16.4
EMR,Eastern Mediterranean,MAR,Morocco,2014,Both sexes,16.4
WPR,Western Pacific,SGP,Singapore,2014,Both sexes,16.5
AFR,Africa,MOZ,Mozambique,2014,Both sexes,16.6
EUR,Europe,TUR,Turkey,2014,Female,16.6
AMR,Americas,CRI,Costa Rica,2014,Male,16.7
EUR,Europe,ISL,Iceland,2014,Male,16.7
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2014,Both sexes,16.7
EUR,Europe,ISR,Israel,2014,Female,17.1
AMR,Americas,CUB,Cuba,2014,Female,17.3
WPR,Western Pacific,NZL,New Zealand,2014,Both sexes,17.3
AFR,Africa,CMR,Cameroon,2014,Male,17.5
AFR,Africa,BFA,Burkina Faso,2014,Both sexes,18.0
WPR,Western Pacific,AUS,Australia,2014,Both sexes,18.2
WPR,Western Pacific,WSM,Samoa,2014,Female,18.2
AFR,Africa,ZAF,South Africa,2014,Female,18.2
EMR,Eastern Mediterranean,OMN,Oman,2014,Male,18.3
EUR,Europe,ROU,Romania,2014,Female,18.3
AMR,Americas,BHS,Bahamas,2014,Male,18.5
WPR,Western Pacific,NZL,New Zealand,2014,Male,18.5
AFR,Africa,UGA,Uganda,2014,Male,18.8
AMR,Americas,ARG,Argentina,2014,Female,18.9
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2014,Female,18.9
AFR,Africa,NAM,Namibia,2014,Both sexes,18.9
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2014,Both sexes,18.9
AFR,Africa,SWZ,Eswatini,2014,Male,19.0
AMR,Americas,BRA,Brazil,2014,Both sexes,19.2
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2014,Both sexes,19.2
AFR,Africa,SEN,Senegal,2014,Male,19.2
EUR,Europe,FIN,Finland,2014,Female,19.3
EUR,Europe,LTU,Lithuania,2014,Female,19.3
AFR,Africa,DZA,Algeria,2014,Both sexes,19.4
EUR,Europe,ITA,Italy,2014,Female,19.7
AMR,Americas,JAM,Jamaica,2014,Male,19.7
WPR,Western Pacific,CHN,China,2014,Female,2.0
AFR,Africa,CIV,Côte d’Ivoire,2014,Female,2.1
AFR,Africa,TGO,Togo,2014,Female,2.1
AFR,Africa,COG,Congo,2014,Female,2.3
AFR,Africa,LBR,Liberia,2014,Female,2.3
AMR,Americas,BRB,Barbados,2014,Female,2.4
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2014,Female,2.4
AFR,Africa,BEN,Benin,2014,Female,2.5
AFR,Africa,SWZ,Eswatini,2014,Female,2.7
AMR,Americas,GUY,Guyana,2014,Female,2.7
WPR,Western Pacific,BRN,Brunei Darussalam,2014,Female,2.9
AFR,Africa,TCD,Chad,2014,Female,2.9
AMR,Americas,SLV,El Salvador,2014,Female,2.9
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,20.2
AMR,Americas,PER,Peru,2014,Male,20.4
